ID;CTL
1642;AG(powerUpCabRadio & !successfulConnection -> AF(audibleAndVisualIndication))
1643;AG(powerUpCabRadio & !successfulConnection -> EF(manualNetworkSelectionProcedure))
1644;AG(successfulConnection -> EF(receiveCallsWithCabRadioNumber | receiveCallsWithEngineNumber | receiveAppropriateGroupCalls | receiveRailwayEmergencyCalls))
1645;AG(powerDown -> AF(disconnectFromNetwork))
1646;AG(switchOff -> AX(retainStoredNumbers))
1647;AG(MMIControl -> AX(!accidentalActivation | !accidentalDeactivation))
1648;AG(MMIOn -> AF(selfTestMMI))
1649;AG(MMIOn -> AF(determineRadioStatus & displayRadioStatusOnMMI))
1650;AG(MMIOn -> ((timeSinceShutdown < x) -> EF(sameConfiguration))) & AG(MMIOn -> ((timeSinceShutdown >= x) -> EF(differentConfiguration)))
1651;AG(MMIOn -> ((timeSinceShutdown > x) -> AF(defaultSettings)))
1652;AG((time >= 0 & time <= 240) -> EF(consistentStateAfterPowerUp))
1653;AG(switchOff -> AF(terminateCurrentCall))
1654;AG(switchOff -> AF(deregisterTrainNumber))
1655;AG(switchOff -> AF(storeRequiredData))
1656;AG(switchOff -> AF(confirmRailwayEmergencyCalls))
1657;AG(switchOff -> AF(providePublicAddress & callChiefConductor & intercom))
1658;AF(language(i))
1659;AG(default -> AF(languageDefault = languageOwner))
1660;EF(displayLanguages) & EF(languageSelected)
1661;AG(languageSetByNationalRailway)
1662;AG(language(i) & i > 0 & i <= 10)
1663;AG(powerOn -> AF(volume = DefaultVolume))
1664;AG(rangeSelected -> AF(volumeIncrease) & AF(volumeDecrease))
1665;AG(handsetPickedUp -> AF(loudspeakerReducedVolume))
1666;AG(MMIAction -> AF(viewPrioritizedList))
1667;AG(listPresented & MMIAction -> AF(selectNetwork & EX(attemptAttach)))
1668;AG(ongoingCall -> AG(!manualNetworkSelection))
1669;AG(manualNetworkChange -> AF(networkChangeConfirmation))
1670;AF(autoNetworkSelection)
1671;AG(autoNetworkSelection -> AF(activateAutoSelection) & AF(deactivateAutoSelection))
1672;AG(borderCrossing -> AF(!autoNetworkSelection))
1673;AG((autoNetworkSelection | directedNetworkSelection) & networkChange -> AF(audibleIndication & visualIndication))
1674;AG(borderCrossing -> EF(manualNetworkSelection))
1675;AG(directedNetworkSelection -> AF(externalInput -> EF(networkChange)))
1676;AG(riskyArea -> AF(!autoNetworkSelection))
1677;AG(inputFromExternalDevice -> EF(networkSelected))
1678;AG((directedNetworkSelection & ongoingVoiceCall) -> ((audibleIndication & visualIndication) U (callTerminated | networkCoverageLost)))
1679;AG(borderCrossing -> AF(directedNetworkSelection))
1680;AG((registerTrainNumber -> EF(enterTrainNumber | initiateAutomatedRequest)) & (deregisterTrainNumber -> EF(enterTrainNumber | initiateAutomatedRequest)))
1681;AG(enterTrainNumber -> AF(displayTrainNumber & confirmTrainNumber))
1682;AG(initiateAutoRequest -> AF(acceptTrainNumber | rejectTrainNumber))
1683;AG(ERTMS_ETCS_available & driverInputTrainNumber -> AF(enteredNumberTransmittedToRadio))
1684;AG((trainRegistered & sameTrainNumber & sameNetwork) -> AF(warning & audibleIndication & visualIndication))
1685;AG(trainRegistered -> EF(overrideTrainNumber))
1686;AG(overrideTrainNumber -> EF(previousDriver & audibleIndication & visualIndication))
1687;AG((journeyOngoing & (initiateChange | overrideAutoChange)) -> AF(enterTrainNumber))
1688;AG(nonLeadingDriver -> AF(indicateLocation))
1689;AG((registerTrainNumber -> AF(registerFunctionalNumber)) & (deregisterTrainNumber -> AF(deregisterFunctionalNumber)))
1690;AG((registerFunctionalNumber -> AF(registerOnTrainUsers)) & (deregisterFunctionalNumber -> AF(deregisterOnTrainUsers)))
1691;AG((endOfJourney & noTrainNumber) -> EF(deregisterIndividualFunctionalNumber | driverDeregisterAllFunctionalNumbers))
1692;AG(FixedRelationship & (RadioChanged -> RelationshipMaintainedOnRadioChange))
1693;AG(autoInfoOnboardSystems -> (registerStockNumber | deregisterStockNumber))
1694;AG(autoFixedInterface -> AF(registerStockNumber | deregisterStockNumber))
1695;AG(cabRadio -> EF(reconfigurableListOfNumbers & abbreviatedDialing))
1696;AG(driver -> EF(findStoredNumbers & displayStoredNumbers))
1697;AG(driver -> AF(storeNumbers & overwriteNumbers))
1698;EF(initiateTest -> AF(radioWorking & MMIWorking))
1699;AG(testsPerformed -> EF(!callPrevented))
1700;AG(MMIPowered -> AF(displaySelfTestResults))
1701;AG((incomingCall | outgoingCall) -> EF(handleCallToFromDriver | handleCallToFromOtherUsersOrDevices))
1702;AG(driverMMIOff -> EF(dataCallPossible))
1703;AG((radioPowered & MMIoff) -> EF(batteryPowerConserved))
1704;AG(differentCallSources -> EF(providePriorityFunction))
1705;AG(establishedCalls & otherCallPriorities -> EF(callOnHold | callCleared))
1706;AG(differingPriorities -> EF(callHandled))
1707;AG((outgoingCallRequest & higherPriority) -> AF(precedenceOverEstablishedCall))
1708;AG(preemption -> AX(advisoryIndication))
1709;AG(driverRequest -> EF(runTimeDiagnosticTest))
1710;AG(runTimeDiagnostics -> EF(interfaceFailure -> AF(displayReportToDriver)))
1711;AG(runTimeDiagnostics -> AF(failuresRecordedInTrainBorneRecorder))
1712;AG(runTimeDiagnostics -> AF(!interferenceWithNormalOperation))
1713;AG(railways -> AF(supportAutoTestEquipment))
1714;AG(powerFailure -> AF(radioOperating))
1715;AG(installedRadio -> AG(safeDriving))
1716;AG((handsetOnHook | handsetOffHook) -> AG(callFunctions))
1717;AG(ambientLighting -> AF(brightnessAdjustmentPossible))
1718;EF(contrastAdjustmentPossible)
1719;AG(emergencyButtonColor = red & emergencyButtonProtected)
1720;AG(displayReadable)
1721;AG(characterHeight >= 5)
1722;AG(implementedIndications)
1723;AG(riskOfChange -> AF(preventiveFacility))
1724;AG(preventTampering)
1725;AG(networkContactLost -> AF(audibleIndication & VisualIndication))
1726;AG(tractionUnitEquippedWithDSD -> AF(DSDInterfaceProvided))
1727;AG(DSDInterfaceImplemented -> AF(interfaceConnectsToCompliantDevice))
1728;AG(DSDActivated -> AF(dataMessageSent))
1729;AG(DSDAlarm -> AF(infoProvided))
1730;AG(DSDAlarm -> AF(infoTransmitted))
1731;AG(standardInterface)
1732;AG(standardTelephoneUsage -> AF(validNumber & !networkRestriction))
1733;AG(radioSendEmergencyCall -> AF(managementFunctionActive))
1734;AG(radioSendEmergencyCall -> EX(MMISpecialAction))
1735;AG((shortCodeDialed | telphoneNumberDialed) -> !RadioSendEmergencyCall)
1736;AG(identityAvailable -> AF(identityDisplayed))
1737;AG(incomingCall -> AF(audibleIndication & visualIndication))
1738;AG(voiceGroupCall -> AF(groupIdentityDisplayed))
1739;AG(broadcastCall -> AF(userInformedCannotSpeak))
1740;AG(groupCall -> AF(userRequestsPermission & PTTused))
1741;AG(groupCall -> AF(visualIndication)) & AG(visualIndication -> AF(reminderToUsePTT))
1742;AG(groupCall -> (usePTT -> A[!speak U permissionGranted]))
1743;AG(groupCall -> (usePTT -> EF(successfulRequest & audibleIndication & visualIndication & speak)))
1744;AG((groupCall | broadcastCall) & callInProgress & userMovesOut -> EF(audibleIndication & visualIndication & lossOfCall))
1745;AG(callImplemented -> ((groupCall | broadcastCall) -> EF(distinctiveAudibleIndication & distinctiveVisualIndication)))
1746;AG(callInSession & ((!userInitiatedCall & (broadcastCall | groupCall)) -> EF(!callTerminatedByUser)))
1747;AG(!(radioOn & radioOff)) & AG(radioOn | radioOff)
1748;AG(radioOn -> AF(displayLighting & controlLighting & indicatorLighting))
1749;AG(radioOn -> AF(selfTesting))
1750;AG(radioOn -> AF(selfTest & (selfTestFail -> AF(visibleIndication & audibleIndication))))
1751;AG(radioOn -> AF(connectionSuccessful & (networkNameDisplayed & audibleConfirmation)))
1752;AG(radioOn -> AF(!connectionSuccessful -> (audibleIndication & visualIndication)))
1753;AG(radioOff -> AF(forall c : callUnderControl(c, radio) -> callTerminated(c)))
1754;AG(radioOff -> AF(disconnectedFromNetwork))
1755;AG(radioOff -> AF(clearDisplay & AX(AF(inhibitFunctions))))
1756;AG(radioOff -> AG(retainSettings & retainNumbers))
1757;AG((mobileNetworkAvailable > 1) -> AF(automaticNetworkSelection))
1758;AG((userOverride & !callActive) -> EX(manuallyNetworkSelection & !networkSelectedAutomatically)) & AG(callActive -> AX(!userOverride))
1759;AG(changeOfFunctionalNumberRequired -> EX(userInitiateChange))
1760;AG(abilityToInitiateRailwayEmergencyCall -> AG(!accidentalEmergencyCallInitiation))
1761;AG(batteryLow -> AF(visualIndication & audibleIndication))
1762;AG(networkServiceAvailable -> AF(indication))
1763;AG(!networkServiceAvailable -> AF(visualIndication))
1764;AG(numberObtained -> AF(callAttemptedWithPriority))
1765;AG((emergencyCallDisabled & radioSwitchedOn) -> AF(indication))
1766;AG(powerApplied -> AF(DPU_BOOTExecutes))
1767;AG(powerOn -> AF(DPU_BOOTExecutes & AX(AF(testDRAM & clearDRAM & COLD_MEM_SIZEObtained))))
1768;AG(DPU_BOOTExecutes -> AF(processorSpeedSet(MHzValue)))
1769;AG(DPU_BOOTExecutes -> AF(BC_INDEXPrimary -> AF(primaryConfigurationBooted)) | (BC_INDEXAlternate -> AF(alternateConfigurationBooted)))
1770;AG(DPU_BOOTReadsBC_INDEX -> AX(BC_INDEXToggled))
1771;AG(DPU_BOOTExecutes -> AF(RTOSLoaded & AX(RTOSStartsExecution)))
1772;AG(DPU_BOOTExecutes -> AF (CPU_BIT(branchTest, fixedPointTest, floatingPointTest, interruptedTest, timerTest, registerTest)))
1773;AG(CPU_BITComplete -> AF(RecordCreated))
1774;AG(DPU_BOOTExecutes -> AF(DRAM_BIT(writeReadCompareTest1, writeReadCompareTest2)))
1775;AG(writeReadCompareTest1 -> AF(writeAddressToMemory))
1776;AG(writeReadCompareTest2 -> AF(writeComplementToMemory))
1777;AG(DRAMFailureOccurs -> AF(BIT_DRAMRecordCreated))
1778;AG(DPU_BOOTExecutes -> AF(commandsAcceptedOverRS232))
1779;AG(CTSSignalActive -> EX(BootstrapMonitorActivated)) & EF(activityNotDetectedWithin30Sec -> (AF(loadConfigurationDPU_RTOSAccordingToBC_INDEX)))
1780;AG(DPU_RTOSCopied & DPU_RTOSExecuted -> AX(BOOT_CNT = BOOT_CNT + 1))
1781;AG(BootstrapMonitorActivated -> EF(readFromDRAM) & EF(readFromVMEbus) & EF(readFromIOCC))
1782;AG(BootstrapMonitorActivated -> EF(writeToDRAM) & EF(writeToVMEbus) & EF(writeToIOCC))
1783;AG(BootstrapMonitorActivated -> EF(downloadConfigurationToEEPROM))
1784;AG(commandReceived -> EF(loadConfigurationToDRAM & startExecution))
1785;AG((hardwareReset & !CTSAsserted) -> AX(Stage1BITComplete & AX(DPU_RTOSLoaded)))
1786;AG(failureDetected -> AF(attemptNormalExecution))
1787;AG(BITfailureDetected -> AF(logToSYSTEM_BLOCK))
1788;AG(BITfailureDetected -> AF(displayMessageViaRS232))
1789;A[!executeStage1BIT W initializeBIT_DATA]
1790;AG(commandEntered -> AF(validateSyntax & validateArguments))
1791;AG(invalidCommandArgumentEntered -> AF(outputErrorMessage))
1792;AG(incorrectNumberOfArgumentsEntered -> AF(outputErrorMessage))
1793;AG(downloadCompleted -> AF(computeCHKS_32 & compareCHKS_32 & outputCHKS_32s & outputSuccessMessage))
1794;AF(putProcessorInDiagnosticMode)
1795;AF(enablePowerToEEPROM)
1796;AF(disableWriteProtectionEEPROM)
1797;AF(enableEDAC)
1798;AG(followBSPS01Protocol)
1799;AG(DPU-BOOTCSCActivated -> EF(clearDRAM & initializeEDAC))
1800;AG(DPU-BOOTCSCXActivated -> sizeOfDPU-BOOTCSCX <= 32)
1801;AG(writeOperation -> AF(withinCmsecs | waitDusecs))
1802;AG(writeOperation -> AF(waitCmsecs & AX(AF(readOperation)))
1803;AG(write32bit)
1804;AG(read32bit)
1805;AG(realTime & multiTasking)
1806;AG(schedulingTask -> AF(priorityBasedScheduling))
1807;AG(timeSlicing)
1808;AG(internalVMEInterrupt | externalVMEInterrupt -> AF(invokeISR))
1809;AG(startup -> AF(executeBIT & AX(AF(installDrivers & AX(AF(executeLoopbackTests & AX(AF(spawnSoftware))))))))
1810;AG(needToLoadObjectModule -> AF(loadObjectModuleFromEEPROM))
1811;AF(writeToRTCRegisters))
1812;AF(readFromRTCRegisters))
1813;AG(resultsInSYSTEM_BLOCK -> AF(excludeFailedDRAM))
1814;AG(!includeIVTInMemoryTable) & AG(!includeTextDataSegmentInMemoryTable)
1815;AG(isTextSegmentWriteProtected) & AG(isIVTWriteProtected)
1816;AG(systemException -> AF(recordInterruptVector & AX(AF(systemReboot))))
1817;AG(DPUBIT -> AF(writeReadCompareTest1) & AF(writeReadCompareTest2))
1818;AG(writeReadCompareTest1 -> AF(constructAndWriteHalfWords))
1819;AG(writeReadCompareTest2 -> AF(constructAndWriteComplement))
1820;AG(DPUBIT -> AF(MIL_STD_1553B_BIT))
1821;AG(DPUBIT -> AF(testEDAC & readPreprogrammedErrorLocations))
1822;AG(DPUBIT -> AF(computeChecksum & compareChecksumToStored))
1823;AG(DPUBIT -> AF(bitCompleteTime <= 15))
1824;AG(errorDuringTest -> AF(failureReported))
1825;AG(addressHardwareModules) & AG(addressCompanyXModules) & AG(addressIBMModules)
1826;AG(use1553DriverCSC)
1827;AG(backgroundTask -> AF(walkingDRAM & trippingSBEs))
1828;AG(SBEOccurs -> AX(SBEDetected = SBEDetected + 1)) & AG(boot -> (SBEDetected = 0))
1829;AG(requestBIT_HK -> AF(reportBIT_HK))
1830;AG(SBE -> AF(installISR & scrubLocation))
1831;AG(MBE_DRAM -> AF(recordEDAC_HK & forceDPUWatchdog))
1832;AG(requestEDAC_HK -> AF(reportEDAC_HK))
1833;AF(SCM_ADC_MUXRead & SCM_ADC_DATRead))
1834;AG(DPU_ADCError -> AF(ERRNOSet & ERRORReturned))
1835;AF(SCM_ReadInBBitWords)
1836;AF(SCM_WriteInBBitWords)
1837;AF(setIBGTimeout)
1838;AG(IBGReceiveInterrupt -> AF(callbackRoutineInstalled))
1839;AG(IBGTransmitInterrupt -> AF(CallbackRoutineInstalled))
1840;AF(VMESlaveInterruptEnabled) | AF(VMESlaveInterruptDisabled)
1841;AF(SSIMasked) | AF(SSIUnmasked)
1842;AG(determineBytesInMessage)
1843;AG(TxMessageModeActive -> AX(WordsTransmitted & AX(TransmitterDisabled & AX(TxIBGInterruptReceived & AX(TransmitterEnabled & AX(NextMessageTransmitted))))))
1844;AG(SSIErrInterrupt -> AF(callbackRoutineInstalled))
1845;AF(SSIStatusRead)
1846;AG(DPU_SSIError -> AF(ERRNOSet & ERRORReturned)))
1847;AF(SSIResetWrite)
1848;AG(SSIRead -> 16BitWord)
1849;AG(SSIWrite -> 16BitWord)
1850;AF(addressLimitSet)
1851;AF(eventTimeoutSet & bufferSwap)
1852;AF(bufferSwapArmed)
1853;AF(timeoutInterruptConditionCallbackInstalled))
1854;AG(INTADR_EN -> AF(callbackRoutineInstalled))
1855;AF(VMESlaveInterruptEnabledForDCI) | AF(VMESlaveInterruptDisabledForDCI)
1856;AF(DCIInterruptConditionsMasked) | AF(DCIInterruptConditionsUnmasked)
1857;AF(DCIHardwareCommandReorderBitSequence)
1858;AF(normalMode) | AF(testMode)
1859;testMode -> AF(pingPongBufferRead & pingPongBufferWrite)
1860;testMode -> AF(pingPongBufferSwap)
1861;AF(hardwareStatusRead & dataLevelTriggerRead & dataTimeoutTriggerRead & DCIEventModeRead & normalTestModeRead)
1862;AF(pingPongBufferRead)
1863;AF(SCM_DCI_WINConfigured)
1864;AG(DCI_DataReceiveRate >= A)
1865;AG(DPU_DCICallbackInstalled -> AF(INTERR_ENResponded))
1866;AF(DCIStatusRegisterRead)
1867;AG(DCIErrorOccurrence -> AF(ERRNOSet & ERRORReturned))
1868;AG(DPU_DCIReadOperation -> EX(loadMultipleInstructionUsed & storeMultipleInstructionUsed & wordSizeIsB))
1869;AG(DPU_DCIWriteOperation -> EX(wordSizeIsC))
1870;AG(DPU_DCIReadOperation -> EX(wordSizeIsC))
1871;AG(DPU_DCIWriteOperation -> EX(wordSizeIsB))
1872;AF(DCIResetTriggered)
1873;AG(DPU_CCMBootup -> AF(DPU_HK_STARTCreated & DPU_HK_STARTForwarded))
1874;AG(DPU_CCMBootup -> AF(FSW_InitializedWithEEPROMDefaults))
1875;AG(bootComplete & flightSoftwareInitializationComplete -> AX(ICUNotified))
1876;AG(bootUp -> AX(DPU_CCMSpawned & DPU_DPASpawned & DPU_DCXSpawned & DPU_SCUISpawned & DPU_TMALISpawned))
1877;AG(DPU_HKCollected -> AX(DPU_HKForwardedToDPU_SCUI))
1878;AG((bootSuccessful & spacecraftCommunicationEstablished) -> AX(toggleBC_INDEX))
1879;AG((commandProvided & (commandType = DPU_HK_START)) -> AF(resendDPU_HK_START))
1880;AF(DPU_HKProduced)
1881;AG(monitorTasks -> AF(reportInDPU_HK))
1882;AG(groundCommandReceived -> AF(writeToDRAM & writeToVMEBus & writeToIOCC))
1883;AG(commandReceived -> AF(calculateCHKS(addresseRange)))
1884;AG((DPU_HBEATInterval = A) -> AX(forwardDPU_HBEATToICU))
1885;AG((watchdogInterval = 1) -> AX(strobeWatchdog))
1886;AG(DPU_CMD -> AX(interpretDPU_CMD & dispatchDPU_CMD))
1887;AG(commandReceived -> AF(echoCommand))
1888;EF(rebootCommand)
1889;EF(noopCommand)
1890;AG(CLK_MSGReceived -> AX(forwardCLK_MSGToDPUTIS) & !CLK_MSGInDispatcherQueue)
1891;AG(ACS_MSGReceived -> AX(forwardACS_MSGToDPUDPA) & !ACS_MSGInDispatcherQueue)
1892;AG(unrecognizedMessageReceived -> AX(discardUnrecognizedMessage))
1893;AG(unrecoverableError -> (lossOfCommandability | lossOfGroundCommunication) -> AX(recordError & discontinueStrobing))
1894;AG(CSCReportError -> EX(includeErrorInDPU_HK))
1895;AG(((errorCount(errorID) > 250) -> EX(replaceWithErrorCodeSequence)) U reportingPeriodEnd)
1896;AG(DPU_CMDReceived -> EX(checkCMDLength = expectedCMDLength) U (discardCMD & enqueueError))
1897;AG(commandRejected -> AF(errorReported & AX(AF(byteCodeErrno))))
1898;AG(commandReceived | commandRejected -> AF(countsMaintained & AX(AF(parametersReported))))
1899;AG(accessEEPROM -> AF(useDPU_EEPRM))
1900;AG(communicateWithICU -> AF(useDPU_ICUI))
1901;AG((errorInterrupt | pingPongTimeoutInterrupt | pingPongCompleteFlagInterrupt) -> AF(installCallbacks))
1902;AG(dataFromDCI -> AF(makeDataAvailableToDPU_DPA & populateRingBuffer))
1903;AG(setEventBitOrderMode -> EF(functionProvidedByDPU_TMALI))
1904;AG(request -> EF(TMALI_HKProvidedByDPU_TMALIToDPU_CCM))
1905;AG(initialization -> AF(ringBufferAllocated & (bufferSize = TMALI_BUFFER_SIZE)) U (bufferSize = defaultSize))
1906;AG(startup -> AF(pingPongLimitConfigured & (frameLimit = TMALI_PP_LIMIT)) U (frameLimit = M_frames))
1907;AG(startup -> AF(dciInterfaceConfigured & (dataTimeout = TMALI_TIMEOUT)) U (dataTimeout = N_milliseconds))
1908;AG(utilizeSCM_DCI_SR & utilizeERRNO -> AF(errorsDecoded & errorsPlacedOnQueue))
1909;AG(DCIErrorInterrupt -> AF(callbackRoutineInstalled))
1910;AG(startEventRingBuffer -> AX(placeAddressInTMALI_HK))
1911;AG(communicateWithDCIInterface -> AF(useDPU_DCI))
1912;AG(retrieveSC_TIME -> AX(timeStampSourcePackets))
1913;AG(newData -> AF(notifySCU))
1914;AG(commandReceivedFromSCU -> AF(commandAvailableToDPU_CCM))
1915;AG(requestReceived -> AF(SCUI_HKProvided))
1916;AG(applicationProducesData -> AF(segmentationAllowed))
1917;AG(highPriorityDataArrival -> AF(highPriorityDataProcessing)) & AG((highPriorityDataArrival & lowPriorityDataProcessing) -> AF(highPriorityDataProcessing))
1918;AG(receiveTelecommand -> AF(forwardTelecommand))
1919;AG(initialization -> AF(deliverAtInitialRate)) & AG(rateAdjusted -> AF(deliverAtAdjustedRate))
1920;AG((prepareSTPDU) | (noData -> AX(unchangedCounter)))
1921;AG(bufferFull -> AX(discardData & returnError & reportErrorToDPU_CCM))
1922;AG(failureToReadSubaddress -> AX(cancelWrite & recordNewData & reportErrorToDPU_CCM))
1923;AG(SCUFailsToRead -> AX(cancelWrite & recordNewData & reportError)) & AG(initialization -> (SCU_POLL_RATE = J)) & AG(SCU_POLL_RATEModified -> EF(SCU_POLL_RATE = newValue))
1924;AG(errorDetected -> EF(reportToDPU_CCM))
1925;AG(checksumComputed & checksumMismatch -> AF(errorReportedToDPUCCM)) & AG(checksumComputed & !checksumMismatch -> AF(commandForwardedToDPUCCM))
1926;AG(DPU_SCUICommunication -> EF(useDPU_1553))
1927;AG(uncompressedDataPackage -> EF(compressedDataPackage))
1928;AG(compressedDataPackage -> EX(forwardedToDPU_SCUI))
1929;AG(error -> EF(reportToDPU_CCM))
1930;AF(accessSC_TIME)
1931;AF(accessUT_DELTA)
1932;AG(automaticTimeSynchronization -> AF(setSC_TIME & enable1PPSClockJam))
1933;AG(!automaticTimeSynchronization -> AF(jamSC_TIME))
1934;AF(enableAutomaticTimeSynchronization & disableAutomaticTimeSynchronization)
1935;AF(select1PPSsignal)
1936;AG(errorReport -> AF(setERRNO & returnERROR))
1937;AG(CSCTransmitMessage -> AF(APIUsed))
1938;AG(receiptFromICU -> AX(forwardToDPU_CCM))
1939;AG(errorReport -> AF(inclusioninDPU_HK))
1940;AG((DPU_CMD -> AF(computeCHKS_16)) & (!expectedChecksum -> (discardCommand & AF(enqueueErrorToDPU_CCM) & AF(transmitNAK))))
1941;AG((!lengthMatch -> AF(discardCommand & AF(enqueueErrorToDPU_CCM) & AF(transmitNAK))))
1942;AG(installISR -> AF(invokeISR -> AF(receiveCaommands & processCommands)))
1943;AG(formatMessage)
1944;AG(collectData -> AF(calculateDrift))
1945;AG(obtainInitialFrameTime)
1946;AG(XMode | YMode | XYMode)
1947;AG(imageMode -> AF(calculateMemoryLocation(Event) & incrementMemoryLocation(Event) & handleValidEvent & producePROD_IMAGE))
1948;AG(imageMode -> AF(shiftFrames(spacecraftDrift) & coaddFrameToImage))
1949;AG(imageMode & commandToProduceFindingChart -> AF(producePROD_FINDING_CHART & parameterizeSourcePosition & parameterizeSourceIntensity))
1950;AG(commandEventMode -> AF(collectPhotonEvents & producePROD_EVENT))
1951;AG((commanded & collectingEventData) -> AF(producePROD_ACS_MSG))
1952;AG(eventMode -> AF(provideWindowPerExposure & commandableWindowSize & commandableExposureTime))
1953;AF(rawEventListMode) | AF(channelBoundaryMode) | AF(centroidConfirmationMode) | AF(intensifierCharacteristicsMode)
1954;AG(imageMode -> AF(binningImages))
1955;AG(rawEventListMode -> AF(collectTransmitEvents))
1956;AG(centroidConfirmationMode -> AF(PROD_CENTROID_CONF) & AF(divideImageIntoRegions) & AF(processRegionsToFormConfirmationImages) & AF(sendConfirmationImagesToSSR))
1957;AF(intensifierCharacteristicsMode -> EX(PROD_INTENSE_CHAR))
1958;AG((newGRBObserved & XRT_POSAvailable) -> AF(shiftAndResizeWindows))
1959;AG(trackingEnabled -> AX(producingPROD_TRACKING_REC))
1960;AG(providingHeartbeat)
1961;AF(request -> EF(provideDPA_HK))
192;AG((collectEventModeData -> AX(preserveTimeResolution(event)) & AX(preserveSpatialResolution(event))))
1963;A[!accessMemory W boundsCheck]
1964;AG(collectEventsOverFullFOV)
1965;A[!useFirstTrackingImage W enterImageMode]
1966;AG(calculateDrift -> AF(performShiftAndAdd))
1967;AG(!obtainAcceptableTrackingSolution -> AX(ApplyRecentTrackingSolution & reportError))
1968;AG(error -> AX(reportErrorToDPU_CCM))
1969;AG((DPU_SCUI_FIFO_full & attemptEnqueue) -> AX(suspendEventProcessing & ((dropIncomingData) U (FIFOHasRoom)) & reportError))
1970;AG(forall i: MODISDataProductProduced(i) -> (withinVolumeAllocation(i) & withinProcessingLoadAllocation(i)))
1971;AG((LGCS & desiredGearPosition) -> EX(processDesiredGearPosition))
1972;AG(analogicalSwitchSensor -> AF(processAnalogicalSwitchStatus[1]) & AF(processAnalogicalSwitchStatus[2]) & AF(processAnalogicalSwitchStatus[3]))
1973;AG(hydraulicCircuitPressureSensor -> AF(processHydraulicCircuitPressure[1]) & AF(processHydraulicCircuitPressure[2]) & AF(processHydraulicCircuitPressure[3]))
1974;AG(doorClosedSensor -> AF(processDoorCloseStatus[1]) & AF(processDoorCloseStatus[2]) & AF(processDoorCloseStatus[3]))
1975;AG(LGCS -> AF(generalEVActuationCommand))
1976;AG(LGCS -> AF(doorClosingEVActuationCommand))
1977;AG(LGCS -> AF(feedback))
1978;AG(sensorData -> (AF(validReading1 & validReading2 & validReading3 & (reading1 = reading2) & (reading2 = reading3)) -> EF(overallSensorValue = reading1 & validOverallSensorValue)))
1979;AG(sensorData -> (AF(validReading1 & validReading2 & validReading3 & ((reading1 != reading2) | (reading2 != reading3) | (reading1 != reading3)) -> EF(!validOverallSensorValue)))
1980;AG(sensorData & validReading1 & validReading2 & (reading1 != reading2) -> AX(AG(!validReading1 & !validReading2) & EF(!validOverallSensorValue)))
1981;AG(sensorData & ((invalidReading1 & invalidReading2) | (invalidReading1 & invalidReading3) | (invalidReading2 & invalidReading3)) -> AX(!validOverallSensorValue))
1982;AG(!validOverallSensorValue -> AF(sensorFailure))
1983;AG((doorOpenStatus = open & doorClosedStatus != closed) -> AX(doorOpeningEV = closed))
1984;AG((gearShockAbsorberStatus = Relaxed) -> AF(GearRetractionEV = open)) & AG((gearShockAbsorberStatus != Relaxed) -> AF(feedbackIndicator = Green & DoorClosingEV = open))
1985;AG((doorClosedStatus = Closed) & (doorOpeningStatus != Open') -> AX(doorClosingEV = closed))
1986;AG((retractionSequence = Executing) & (gearPosition = DownDesired) -> AX(retractionSequence = Halted & actions = Reverted))
1987;AG((extensionSequence = Executing) & (gearPosition = UpDesired) -> AX(extensionSequence = Halted & actions = Reverted))
1988;AG(desiredGearPositionReceived -> AX(analogicalSwitchClosed -> openGeneralEV))
1989;AG(desiredGearPositionReceived & analogicalSwitchOpen -> AX (detectAnalogicalSwitchFailure))
1990;AG((generalEVOpened & hydraulicCircuitPressure >= 30000 & hydraulicCircuitPressure < 35000) -> AF(doorOpeningEV | doorClosingEV | gearRetractionEV | gearExtensionEV))
1991;AG(generalEVOpened -> AX(doorOpeningEV | doorClosingEV | gearRetractionEV | gearExtensionEV))
1992;AG((doorOpeningEVclosed | doorClosingEVclosed | gearRetractionEVclosed | gearExtensionEVclosed) -> AX(specificEVopen))
1993;AG((doorOpeningEVclosed | doorClosingEVclosed | gearRetractionEVclosed | gearExtensionEVclosed) -> AX(generalEVclose))
1994;AG((doorOpeningEVclosed -> AX(doorClosingEVopen)) & (doorClosingEVclosed -> AX(doorOpeningEVopen)) & (gearRetractionEVclosed -> AX(gearExtensionEVopen)) & (gearExtensionEVclosed -> AX(gearRetractionEVopen)))
1995;AG((noDesiredGearPositionReceived & analogicalSwitchClosed & retractionExtensionSequencesCompleted) -> AX(detectAnalogicalSwitchFailure))
1996;AG((generalEVOpened & hydraulicCircuitPressure < 30000) -> AX(detectGeneralHydraulicElectroValveFailure))
1997;AG((generalEVClosed & hydraulicCircuitPressure >= 30000 & hydraulicCircuitPressure < 35000) -> AX(detectGeneralHydraulicElectroValveFailure))
1998;AG((doorOpeningEVOpened & (doorClosedStatusClosed | doorOpenStatusNotOpen)) -> AX(detectDoorsFailure))
1999;AG((doorClosingEVOpened & (doorOpenStatusOpen | doorClosedStatusNotClosed)) -> AX(detectDoorsFailure))
2000;AG((gearRetractionEVOpened & (gearExtendedStatusExtended | gearRetractedStatusNotRetracted)) -> AX(detectGearsFailure))
